id,topic_id,timestamp,data
55723,1,1747505720320924862,"b'\x00\x01\x00\x00u\x00\x00\x00[GNGGA] Latitude: 41.072514 N, Longitude: 28.630261 E, Altitude: 134.684m, Satellites: 31, HDOP: 0.49, Fix: DGPS Fix\x00\x00\x00\x00'"
55724,1,1747505720321018061,"b'\x00\x01\x00\x00m\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 1 3 4 6 7 9 11 16 26 31 \n  PDOP: 0.96, HDOP: 0.49, VDOP: 0.83\x00\x00\x00\x00'"
55725,1,1747505720321169645,"b'\x00\x01\x00\x00j\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 7 8 9 10 16 22 23 24 \n  PDOP: 0.96, HDOP: 0.49, VDOP: 0.83\x00\x00\x00'"
55726,1,1747505720321303987,"b'\x00\x01\x00\x00d\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 4 6 9 10 11 36 \n  PDOP: 0.96, HDOP: 0.49, VDOP: 0.83\x00'"
55727,1,1747505720321467328,"b'\x00\x01\x00\x00f\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 9 14 16 24 26 33 \n  PDOP: 0.96, HDOP: 0.49, VDOP: 0.83\x00\x00\x00'"
55728,1,1747505720321592127,"b'\x00\x01\x00\x00S\x00\x00\x00[GNGST] UTC: 181519.90, RMS: 0.00, \xcf\x83_lat: 0.32 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 15.36 m\x00\x00'"
55729,1,1747505720321887405,"b'\x00\x01\x00\x00\xdb\x00\x00\x00[GPGSV] Msg 1/3, Total Sats: 10\n  \xe2\x9e\xa4 PRN: 1, Elev: 12\xc2\xb0, Azim: 171\xc2\xb0, SNR: 43\n  \xe2\x9e\xa4 PRN: 3, Elev: 45\xc2\xb0, Azim: 115\xc2\xb0, SNR: 45\n  \xe2\x9e\xa4 PRN: 4, Elev: 68\xc2\xb0, Azim: 28\xc2\xb0, SNR: 43\n  \xe2\x9e\xa4 PRN: 6, Elev: 41\xc2\xb0, Azim: 39\xc2\xb0, SNR: 45\n\x00\x00'"
55730,1,1747505720321976622,"b'\x00\x01\x00\x00!\x00\x00\x00[GPGSV] Msg 2/3, Total Sats: 10\n\x00\x00\x00\x00'"
55731,1,1747505720342364041,"b'\x00\x01\x00\x00\x7f\x00\x00\x00[GPGSV] Msg 3/3, Total Sats: 10\n  \xe2\x9e\xa4 PRN: 26, Elev: 18\xc2\xb0, Azim: 64\xc2\xb0, SNR: 40\n  \xe2\x9e\xa4 PRN: 31, Elev: 11\xc2\xb0, Azim: 41\xc2\xb0, SNR: 23\n\x00\x00'"
55732,1,1747505720342447114,"b'\x00\x01\x00\x00\xda\x00\x00\x00[GLGSV] Msg 1/2, Total Sats: 8\n  \xe2\x9e\xa4 PRN: 7, Elev: 53\xc2\xb0, Azim: 35\xc2\xb0, SNR: 48\n  \xe2\x9e\xa4 PRN: 8, Elev: 43\xc2\xb0, Azim: 53\xc2\xb0, SNR: 46\n  \xe2\x9e\xa4 PRN: 9, Elev: 43\xc2\xb0, Azim: 93\xc2\xb0, SNR: 48\n  \xe2\x9e\xa4 PRN: 10, Elev: 26\xc2\xb0, Azim: 147\xc2\xb0, SNR: 43\n\x00\x00\x00'"
55733,1,1747505720342599077,"b'\x00\x01\x00\x00\xdd\x00\x00\x00[GLGSV] Msg 2/2, Total Sats: 8\n  \xe2\x9e\xa4 PRN: 16, Elev: 20\xc2\xb0, Azim: 33\xc2\xb0, SNR: 40\n  \xe2\x9e\xa4 PRN: 22, Elev: 27\xc2\xb0, Azim: 218\xc2\xb0, SNR: 36\n  \xe2\x9e\xa4 PRN: 23, Elev: 41\xc2\xb0, Azim: 16\xc2\xb0, SNR: 35\n  \xe2\x9e\xa4 PRN: 24, Elev: 13\xc2\xb0, Azim: 78\xc2\xb0, SNR: 44\n\x00\x00\x00\x00'"
55734,1,1747505720342742765,"b'\x00\x01\x00\x00\xda\x00\x00\x00[GAGSV] Msg 1/2, Total Sats: 6\n  \xe2\x9e\xa4 PRN: 4, Elev: 61\xc2\xb0, Azim: 43\xc2\xb0, SNR: 44\n  \xe2\x9e\xa4 PRN: 6, Elev: 76\xc2\xb0, Azim: 72\xc2\xb0, SNR: 44\n  \xe2\x9e\xa4 PRN: 9, Elev: 58\xc2\xb0, Azim: 19\xc2\xb0, SNR: 45\n  \xe2\x9e\xa4 PRN: 10, Elev: 30\xc2\xb0, Azim: 180\xc2\xb0, SNR: 45\n\x00\x00\x00'"
55735,1,1747505720342842303,"b'\x00\x01\x00\x00\x7f\x00\x00\x00[GAGSV] Msg 2/2, Total Sats: 6\n  \xe2\x9e\xa4 PRN: 11, Elev: 51\xc2\xb0, Azim: 206\xc2\xb0, SNR: 42\n  \xe2\x9e\xa4 PRN: 36, Elev: 48\xc2\xb0, Azim: 37\xc2\xb0, SNR: 45\n\x00\x00'"
55736,1,1747505720343126309,"b'\x00\x01\x00\x001\x00\x00\x00[GNVTG] Track: 164.40 deg, Speed:  knots /  km/h\x00\x00\x00\x00'"
55737,1,1747505720363383748,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 181519.91\x00\x00\x00'"
55738,1,1747505720363536771,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 164.40 degrees\x00'
55739,1,1747505720363607857,"b'\x00\x01\x00\x00F\x00\x00\x00[PKHM] Roll:  0.050885\xc2\xb0, Pitch:  357.929199\xc2\xb0, Yaw:  164.400391*27\xc2\xb0\x00\x00\x00'"
55740,1,1747505720531283312,"b'\x00\x01\x00\x00u\x00\x00\x00[GNGGA] Latitude: 41.072491 N, Longitude: 28.630270 E, Altitude: 134.641m, Satellites: 31, HDOP: 0.49, Fix: DGPS Fix\x00\x00\x00\x00'"
55741,1,1747505720531451936,"b'\x00\x01\x00\x00S\x00\x00\x00[GNGST] UTC: 181520.10, RMS: 0.00, \xcf\x83_lat: 0.32 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 15.41 m\x00\x00'"
55742,1,1747505720531748897,"b'\x00\x01\x00\x00;\x00\x00\x00[GNVTG] Track: 164.52 deg, Speed: 25.02 knots / 46.33 km/h\x00\x00'"
55743,1,1747505720531877046,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 181520.10\x00\x00\x00'"
55744,1,1747505720531936416,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 164.52 degrees\x00'
55745,1,1747505720531995731,"b'\x00\x01\x00\x00H\x00\x00\x00[PKHM] Roll:  359.956238\xc2\xb0, Pitch:  357.949219\xc2\xb0, Yaw:  164.520370*29\xc2\xb0\x00'"
55746,1,1747505720731059080,"b'\x00\x01\x00\x00u\x00\x00\x00[GNGGA] Latitude: 41.072468 N, Longitude: 28.630279 E, Altitude: 134.598m, Satellites: 31, HDOP: 0.49, Fix: DGPS Fix\x00\x00\x00\x00'"
55747,1,1747505720731162345,"b'\x00\x01\x00\x00S\x00\x00\x00[GNGST] UTC: 181520.30, RMS: 0.00, \xcf\x83_lat: 0.32 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 15.44 m\x00\x00'"
55748,1,1747505720731408679,"b'\x00\x01\x00\x00;\x00\x00\x00[GNVTG] Track: 164.71 deg, Speed: 24.91 knots / 46.13 km/h\x00\x00'"
55749,1,1747505720731481081,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 181520.30\x00\x00\x00'"
55750,1,1747505720731609431,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 164.71 degrees\x00'
55751,1,1747505720731735681,"b'\x00\x01\x00\x00H\x00\x00\x00[PKHM] Roll:  359.865356\xc2\xb0, Pitch:  357.912720\xc2\xb0, Yaw:  164.706146*23\xc2\xb0\x00'"
55752,1,1747505720930922479,"b'\x00\x01\x00\x00u\x00\x00\x00[GNGGA] Latitude: 41.072445 N, Longitude: 28.630287 E, Altitude: 134.556m, Satellites: 31, HDOP: 0.50, Fix: DGPS Fix\x00\x00\x00\x00'"
55753,1,1747505720931009905,"b'\x00\x01\x00\x00S\x00\x00\x00[GNGST] UTC: 181520.50, RMS: 0.00, \xcf\x83_lat: 0.32 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 15.44 m\x00\x00'"
55754,1,1747505720931178514,"b'\x00\x01\x00\x00;\x00\x00\x00[GNVTG] Track: 164.86 deg, Speed: 24.84 knots / 46.00 km/h\x00\x00'"
55755,1,1747505720931325018,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 181520.50\x00\x00\x00'"
55756,1,1747505720931472885,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 164.86 degrees\x00'
55757,1,1747505720931611968,"b'\x00\x01\x00\x00H\x00\x00\x00[PKHM] Roll:  359.947449\xc2\xb0, Pitch:  358.044800\xc2\xb0, Yaw:  164.857330*2D\xc2\xb0\x00'"
55758,1,1747505721130819758,"b'\x00\x01\x00\x00u\x00\x00\x00[GNGGA] Latitude: 41.072421 N, Longitude: 28.630295 E, Altitude: 134.522m, Satellites: 31, HDOP: 0.50, Fix: DGPS Fix\x00\x00\x00\x00'"
55759,1,1747505721130913433,"b'\x00\x01\x00\x00S\x00\x00\x00[GNGST] UTC: 181520.70, RMS: 0.00, \xcf\x83_lat: 0.32 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 15.42 m\x00\x00'"
55760,1,1747505721131077180,"b'\x00\x01\x00\x00;\x00\x00\x00[GNVTG] Track: 165.00 deg, Speed: 24.86 knots / 46.03 km/h\x00\x00'"
55761,1,1747505721131180014,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 181520.70\x00\x00\x00'"
55762,1,1747505721131310049,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 165.00 degrees\x00'
55763,1,1747505721131466143,"b'\x00\x01\x00\x00F\x00\x00\x00[PKHM] Roll:  0.149082\xc2\xb0, Pitch:  357.948029\xc2\xb0, Yaw:  164.996750*22\xc2\xb0\x00\x00\x00'"
55764,1,1747505721320903456,"b'\x00\x01\x00\x00u\x00\x00\x00[GNGGA] Latitude: 41.072398 N, Longitude: 28.630304 E, Altitude: 134.480m, Satellites: 31, HDOP: 0.50, Fix: DGPS Fix\x00\x00\x00\x00'"
55765,1,1747505721320999781,"b'\x00\x01\x00\x00m\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 1 3 4 6 7 9 11 16 26 31 \n  PDOP: 0.98, HDOP: 0.50, VDOP: 0.85\x00\x00\x00\x00'"
55766,1,1747505721321151040,"b'\x00\x01\x00\x00j\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 7 8 9 10 16 22 23 24 \n  PDOP: 0.98, HDOP: 0.50, VDOP: 0.85\x00\x00\x00'"
55767,1,1747505721321332814,"b'\x00\x01\x00\x00g\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 4 6 9 10 11 23 36 \n  PDOP: 0.98, HDOP: 0.50, VDOP: 0.85\x00\x00'"
55768,1,1747505721321601745,"b'\x00\x01\x00\x00f\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 9 14 16 24 26 33 \n  PDOP: 0.98, HDOP: 0.50, VDOP: 0.85\x00\x00\x00'"
55769,1,1747505721321655584,"b'\x00\x01\x00\x00S\x00\x00\x00[GNGST] UTC: 181520.90, RMS: 0.00, \xcf\x83_lat: 0.32 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 15.39 m\x00\x00'"
55770,1,1747505721321807121,"b'\x00\x01\x00\x00\xdb\x00\x00\x00[GPGSV] Msg 1/3, Total Sats: 10\n  \xe2\x9e\xa4 PRN: 1, Elev: 12\xc2\xb0, Azim: 171\xc2\xb0, SNR: 44\n  \xe2\x9e\xa4 PRN: 3, Elev: 45\xc2\xb0, Azim: 115\xc2\xb0, SNR: 47\n  \xe2\x9e\xa4 PRN: 4, Elev: 68\xc2\xb0, Azim: 28\xc2\xb0, SNR: 42\n  \xe2\x9e\xa4 PRN: 6, Elev: 41\xc2\xb0, Azim: 39\xc2\xb0, SNR: 45\n\x00\x00'"
55771,1,1747505721321920669,"b'\x00\x01\x00\x00 \x00\x00\x00[GPGSV] Msg 2/3, Total Sats: 1\n\x00'"
55772,1,1747505721342365946,"b'\x00\x01\x00\x00\x7f\x00\x00\x00[GPGSV] Msg 3/3, Total Sats: 10\n  \xe2\x9e\xa4 PRN: 26, Elev: 18\xc2\xb0, Azim: 64\xc2\xb0, SNR: 40\n  \xe2\x9e\xa4 PRN: 31, Elev: 11\xc2\xb0, Azim: 41\xc2\xb0, SNR: 24\n\x00\x00'"
55773,1,1747505721342521767,"b'\x00\x01\x00\x00\xda\x00\x00\x00[GLGSV] Msg 1/2, Total Sats: 8\n  \xe2\x9e\xa4 PRN: 7, Elev: 53\xc2\xb0, Azim: 35\xc2\xb0, SNR: 48\n  \xe2\x9e\xa4 PRN: 8, Elev: 43\xc2\xb0, Azim: 53\xc2\xb0, SNR: 46\n  \xe2\x9e\xa4 PRN: 9, Elev: 43\xc2\xb0, Azim: 93\xc2\xb0, SNR: 48\n  \xe2\x9e\xa4 PRN: 10, Elev: 26\xc2\xb0, Azim: 147\xc2\xb0, SNR: 43\n\x00\x00\x00'"
55774,1,1747505721342670364,"b'\x00\x01\x00\x00\xdd\x00\x00\x00[GLGSV] Msg 2/2, Total Sats: 8\n  \xe2\x9e\xa4 PRN: 16, Elev: 20\xc2\xb0, Azim: 33\xc2\xb0, SNR: 40\n  \xe2\x9e\xa4 PRN: 22, Elev: 27\xc2\xb0, Azim: 218\xc2\xb0, SNR: 32\n  \xe2\x9e\xa4 PRN: 23, Elev: 41\xc2\xb0, Azim: 16\xc2\xb0, SNR: 44\n  \xe2\x9e\xa4 PRN: 24, Elev: 13\xc2\xb0, Azim: 78\xc2\xb0, SNR: 44\n\x00\x00\x00\x00'"
55775,1,1747505721342804087,"b'\x00\x01\x00\x00\xda\x00\x00\x00[GAGSV] Msg 1/2, Total Sats: 7\n  \xe2\x9e\xa4 PRN: 4, Elev: 61\xc2\xb0, Azim: 43\xc2\xb0, SNR: 44\n  \xe2\x9e\xa4 PRN: 6, Elev: 76\xc2\xb0, Azim: 72\xc2\xb0, SNR: 44\n  \xe2\x9e\xa4 PRN: 9, Elev: 58\xc2\xb0, Azim: 19\xc2\xb0, SNR: 45\n  \xe2\x9e\xa4 PRN: 10, Elev: 30\xc2\xb0, Azim: 180\xc2\xb0, SNR: 46\n\x00\x00\x00'"
55776,1,1747505721342949551,"b'\x00\x01\x00\x00\xae\x00\x00\x00[GAGSV] Msg 2/2, Total Sats: 7\n  \xe2\x9e\xa4 PRN: 11, Elev: 51\xc2\xb0, Azim: 206\xc2\xb0, SNR: 42\n  \xe2\x9e\xa4 PRN: 23, Elev: 17\xc2\xb0, Azim: 96\xc2\xb0, SNR: 38\n  \xe2\x9e\xa4 PRN: 36, Elev: 48\xc2\xb0, Azim: 37\xc2\xb0, SNR: 46\n\x00\x00\x00'"
55777,1,1747505721343112276,"b'\x00\x01\x00\x00/\x00\x00\x00[GNVTG] Track: 165. deg, Speed:  knots /  km/h\x00\x00'"
55778,1,1747505721363516581,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 181520.91\x00\x00\x00'"
55779,1,1747505721363628309,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 165.13 degrees\x00'
55780,1,1747505721363696755,"b'\x00\x01\x00\x00F\x00\x00\x00[PKHM] Roll:  0.024711\xc2\xb0, Pitch:  358.275879\xc2\xb0, Yaw:  165.132629*25\xc2\xb0\x00\x00\x00'"
55781,1,1747505721531358351,"b'\x00\x01\x00\x00u\x00\x00\x00[GNGGA] Latitude: 41.072375 N, Longitude: 28.630312 E, Altitude: 134.471m, Satellites: 31, HDOP: 0.50, Fix: DGPS Fix\x00\x00\x00\x00'"
55782,1,1747505721531528808,"b'\x00\x01\x00\x00S\x00\x00\x00[GNGST] UTC: 181521.10, RMS: 0.00, \xcf\x83_lat: 0.32 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 15.33 m\x00\x00'"
55783,1,1747505721531694722,"b'\x00\x01\x00\x00;\x00\x00\x00[GNVTG] Track: 165.33 deg, Speed: 24.64 knots / 45.63 km/h\x00\x00'"
55784,1,1747505721531770164,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 181521.10\x00\x00\x00'"
55785,1,1747505721531916901,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 165.33 degrees\x00'
55786,1,1747505721532010536,"b'\x00\x01\x00\x00F\x00\x00\x00[PKHM] Roll:  0.105281\xc2\xb0, Pitch:  358.667419\xc2\xb0, Yaw:  165.332245*22\xc2\xb0\x00\x00\x00'"
55787,1,1747505721731197032,"b'\x00\x01\x00\x00u\x00\x00\x00[GNGGA] Latitude: 41.072352 N, Longitude: 28.630320 E, Altitude: 134.454m, Satellites: 31, HDOP: 0.50, Fix: DGPS Fix\x00\x00\x00\x00'"
55788,1,1747505721731344693,"b'\x00\x01\x00\x00S\x00\x00\x00[GNGST] UTC: 181521.30, RMS: 0.00, \xcf\x83_lat: 0.32 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 15.24 m\x00\x00'"
55789,1,1747505721731492596,"b'\x00\x01\x00\x00;\x00\x00\x00[GNVTG] Track: 165.57 deg, Speed: 24.54 knots / 45.46 km/h\x00\x00'"
55790,1,1747505721731631975,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 181521.30\x00\x00\x00'"
55791,1,1747505721731696292,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 165.57 degrees\x00'
55792,1,1747505721731850275,"b'\x00\x01\x00\x00F\x00\x00\x00[PKHM] Roll:  0.403097\xc2\xb0, Pitch:  358.314941\xc2\xb0, Yaw:  165.565170*26\xc2\xb0\x00\x00\x00'"
55793,1,1747505721930902017,"b'\x00\x01\x00\x00u\x00\x00\x00[GNGGA] Latitude: 41.072329 N, Longitude: 28.630328 E, Altitude: 134.426m, Satellites: 31, HDOP: 0.50, Fix: DGPS Fix\x00\x00\x00\x00'"
55794,1,1747505721930992257,"b'\x00\x01\x00\x00S\x00\x00\x00[GNGST] UTC: 181521.50, RMS: 0.00, \xcf\x83_lat: 0.32 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 15.15 m\x00\x00'"
55795,1,1747505721931160671,"b'\x00\x01\x00\x00;\x00\x00\x00[GNVTG] Track: 165.74 deg, Speed: 24.49 knots / 45.36 km/h\x00\x00'"
55796,1,1747505721931315624,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 181521.50\x00\x00\x00'"
55797,1,1747505721931459662,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 165.74 degrees\x00'
55798,1,1747505721931600357,"b'\x00\x01\x00\x00F\x00\x00\x00[PKHM] Roll:  0.464774\xc2\xb0, Pitch:  358.191162\xc2\xb0, Yaw:  165.741989*27\xc2\xb0\x00\x00\x00'"
55799,1,1747505722130725199,"b'\x00\x01\x00\x00u\x00\x00\x00[GNGGA] Latitude: 41.072306 N, Longitude: 28.630335 E, Altitude: 134.393m, Satellites: 31, HDOP: 0.50, Fix: DGPS Fix\x00\x00\x00\x00'"
55800,1,1747505722130814339,"b'\x00\x01\x00\x00S\x00\x00\x00[GNGST] UTC: 181521.70, RMS: 0.00, \xcf\x83_lat: 0.32 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 15.07 m\x00\x00'"
55801,1,1747505722130967946,"b'\x00\x01\x00\x00;\x00\x00\x00[GNVTG] Track: 165.75 deg, Speed: 24.40 knots / 45.20 km/h\x00\x00'"
55802,1,1747505722131132691,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 181521.70\x00\x00\x00'"
55803,1,1747505722131260915,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 165.75 degrees\x00'
55804,1,1747505722131395136,"b'\x00\x01\x00\x00F\x00\x00\x00[PKHM] Roll:  0.534602\xc2\xb0, Pitch:  358.096130\xc2\xb0, Yaw:  165.750259*26\xc2\xb0\x00\x00\x00'"
55805,1,1747505722320902109,"b'\x00\x01\x00\x00u\x00\x00\x00[GNGGA] Latitude: 41.072283 N, Longitude: 28.630343 E, Altitude: 134.360m, Satellites: 30, HDOP: 0.50, Fix: DGPS Fix\x00\x00\x00\x00'"
55806,1,1747505722321018013,"b'\x00\x01\x00\x00g\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 1 3 4 6 7 9 11 26 \n  PDOP: 0.98, HDOP: 0.50, VDOP: 0.85\x00\x00'"
55807,1,1747505722321130626,"b'\x00\x01\x00\x00l\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 6 7 8 9 10 16 22 23 24 \n  PDOP: 0.98, HDOP: 0.50, VDOP: 0.85\x00'"
55808,1,1747505722321321373,"b'\x00\x01\x00\x00g\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 4 6 9 10 11 23 36 \n  PDOP: 0.98, HDOP: 0.50, VDOP: 0.85\x00\x00'"
55809,1,1747505722321518037,"b'\x00\x01\x00\x00f\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 9 14 16 24 26 33 \n  PDOP: 0.98, HDOP: 0.50, VDOP: 0.85\x00\x00\x00'"
55810,1,1747505722321645277,"b'\x00\x01\x00\x00S\x00\x00\x00[GNGST] UTC: 181521.90, RMS: 0.00, \xcf\x83_lat: 0.32 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 15.03 m\x00\x00'"
55811,1,1747505722321797881,"b'\x00\x01\x00\x00\xda\x00\x00\x00[GPGSV] Msg 1/2, Total Sats: 8\n  \xe2\x9e\xa4 PRN: 1, Elev: 12\xc2\xb0, Azim: 171\xc2\xb0, SNR: 44\n  \xe2\x9e\xa4 PRN: 3, Elev: 45\xc2\xb0, Azim: 115\xc2\xb0, SNR: 48\n  \xe2\x9e\xa4 PRN: 4, Elev: 68\xc2\xb0, Azim: 28\xc2\xb0, SNR: 42\n  \xe2\x9e\xa4 PRN: 6, Elev: 41\xc2\xb0, Azim: 39\xc2\xb0, SNR: 44\n\x00\x00\x00'"
55812,1,1747505722321936037,"b'\x00\x01\x00\x00 \x00\x00\x00[GPGSV] Msg 2/2, Total Sats: 8\n\x00'"
55813,1,1747505722342362248,"b'\x00\x01\x00\x00\xd8\x00\x00\x00[GLGSV] Msg 1/3, Total Sats: 9\n  \xe2\x9e\xa4 PRN: 6, Elev: 18\xc2\xb0, Azim: 78\xc2\xb0, SNR: 31\n  \xe2\x9e\xa4 PRN: 7, Elev: 53\xc2\xb0, Azim: 35\xc2\xb0, SNR: 48\n  \xe2\x9e\xa4 PRN: 8, Elev: 43\xc2\xb0, Azim: 53\xc2\xb0, SNR: 46\n  \xe2\x9e\xa4 PRN: 9, Elev: 43\xc2\xb0, Azim: 93\xc2\xb0, SNR: 47\n\x00'"
55814,1,1747505722342443254,"b'\x00\x01\x00\x00\xde\x00\x00\x00[GLGSV] Msg 2/3, Total Sats: 9\n  \xe2\x9e\xa4 PRN: 10, Elev: 26\xc2\xb0, Azim: 147\xc2\xb0, SNR: 43\n  \xe2\x9e\xa4 PRN: 16, Elev: 20\xc2\xb0, Azim: 33\xc2\xb0, SNR: 45\n  \xe2\x9e\xa4 PRN: 22, Elev: 27\xc2\xb0, Azim: 218\xc2\xb0, SNR: 31\n  \xe2\x9e\xa4 PRN: 23, Elev: 41\xc2\xb0, Azim: 16\xc2\xb0, SNR: 48\n\x00\x00\x00'"
55815,1,1747505722342570704,"b'\x00\x01\x00\x00O\x00\x00\x00[GLGSV] Msg 3/3, Total Sats: 9\n  \xe2\x9e\xa4 PRN: 24, Elev: 13\xc2\xb0, Azim: 78\xc2\xb0, SNR: 42\n\x00\x00'"
55816,1,1747505722342857959,"b'\x00\x01\x00\x00\xda\x00\x00\x00[GAGSV] Msg 1/2, Total Sats: 7\n  \xe2\x9e\xa4 PRN: 4, Elev: 61\xc2\xb0, Azim: 43\xc2\xb0, SNR: 44\n  \xe2\x9e\xa4 PRN: 6, Elev: 76\xc2\xb0, Azim: 72\xc2\xb0, SNR: 44\n  \xe2\x9e\xa4 PRN: 9, Elev: 58\xc2\xb0, Azim: 19\xc2\xb0, SNR: 46\n  \xe2\x9e\xa4 PRN: 10, Elev: 30\xc2\xb0, Azim: 180\xc2\xb0, SNR: 45\n\x00\x00\x00'"
55817,1,1747505722342918395,"b'\x00\x01\x00\x00\xae\x00\x00\x00[GAGSV] Msg 2/2, Total Sats: 7\n  \xe2\x9e\xa4 PRN: 11, Elev: 50\xc2\xb0, Azim: 205\xc2\xb0, SNR: 40\n  \xe2\x9e\xa4 PRN: 23, Elev: 17\xc2\xb0, Azim: 96\xc2\xb0, SNR: 33\n  \xe2\x9e\xa4 PRN: 36, Elev: 48\xc2\xb0, Azim: 37\xc2\xb0, SNR: 45\n\x00\x00\x00'"
55818,1,1747505722343114446,"b'\x00\x01\x00\x006\x00\x00\x00[GNVTG] Track: 165.77 deg, Speed: 24.33 knots /  km/h\x00\x00\x00'"
55819,1,1747505722363438987,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 181521.91\x00\x00\x00'"
55820,1,1747505722363576722,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 165.77 degrees\x00'
55821,1,1747505722363613070,"b'\x00\x01\x00\x00F\x00\x00\x00[PKHM] Roll:  0.099686\xc2\xb0, Pitch:  358.126282\xc2\xb0, Yaw:  165.765121*2D\xc2\xb0\x00\x00\x00'"
55822,1,1747505722531373199,"b'\x00\x01\x00\x00u\x00\x00\x00[GNGGA] Latitude: 41.072260 N, Longitude: 28.630351 E, Altitude: 134.323m, Satellites: 30, HDOP: 0.50, Fix: DGPS Fix\x00\x00\x00\x00'"
55823,1,1747505722531521583,"b'\x00\x01\x00\x00S\x00\x00\x00[GNGST] UTC: 181522.10, RMS: 0.00, \xcf\x83_lat: 0.32 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 14.99 m\x00\x00'"
55824,1,1747505722531691083,"b'\x00\x01\x00\x00;\x00\x00\x00[GNVTG] Track: 165.66 deg, Speed: 24.40 knots / 45.19 km/h\x00\x00'"
55825,1,1747505722531804149,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 181522.10\x00\x00\x00'"
55826,1,1747505722531895575,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 165.66 degrees\x00'
55827,1,1747505722532043797,"b'\x00\x01\x00\x00H\x00\x00\x00[PKHM] Roll:  359.923065\xc2\xb0, Pitch:  357.641815\xc2\xb0, Yaw:  165.660629*2D\xc2\xb0\x00'"
55828,1,1747505722731144814,"b'\x00\x01\x00\x00u\x00\x00\x00[GNGGA] Latitude: 41.072237 N, Longitude: 28.630359 E, Altitude: 134.261m, Satellites: 31, HDOP: 0.51, Fix: DGPS Fix\x00\x00\x00\x00'"
